shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
21-U6-j22-3.5.R,48.131325181337,16.3100678691724,229,17227.56
21-U6-j22-3.5.R,48.1309481175833,16.3099468661036,230,17270.43
21-U6-j22-3.5.R,48.1301284485355,16.3097596571984,231,17362.63
21-U6-j22-3.6.R,48.2561964979285,16.4004744990292,1,0.00
21-U6-j22-3.6.R,48.2552202112941,16.3997199141906,2,122.09
21-U6-j22-3.6.R,48.254797106095,16.399450868763,3,173.18
21-U6-j22-3.6.R,48.2528281913743,16.3984788916255,4,403.64
21-U6-j22-3.6.R,48.2524410746099,16.3983029116614,5,448.61
21-U6-j22-3.6.R,48.2491511217829,16.3969788847641,6,827.34
21-U6-j22-3.6.R,48.2486921947946,16.3967499041982,7,881.12
21-U6-j22-3.6.R,48.2482430740414,16.3964798706238,8,934.91
21-U6-j22-3.6.R,48.2475321176359,16.3959408814533,9,1023.47
21-U6-j22-3.6.R,48.246957183861,16.3954149178545,10,1098.33
21-U6-j22-3.6.R,48.2465980787766,16.3950238812113,11,1147.65
21-U6-j22-3.6.R,48.246410539137,16.3948147534131,12,1173.63
21-U6-j22-3.6.R,48.2461391288779,16.3945119313309,13,1211.22
21-U6-j22-3.6.R,48.2458340972028,16.3941208946877,14,1255.82
21-U6-j22-3.6.R,48.2455461729113,16.3937438717629,15,1298.30
21-U6-j22-3.6.R,48.2452590845168,16.3932319218825,16,1347.86
21-U6-j22-3.6.R,48.2450701042171,16.3928009102092,17,1386.07
21-U6-j22-3.6.R,48.2441181928313,16.3905378743454,18,1584.28
21-U6-j22-3.6.R,48.2418526059789,16.3856906549039,19,2022.81
21-U6-j22-3.6.R,48.2414941829798,16.3848269247582,20,2098.17
21-U6-j22-3.6.R,48.2412161057866,16.3842468825792,21,2151.10
21-U6-j22-3.6.R,48.240901173164,16.3837218172957,22,2203.43
21-U6-j22-3.6.R,48.2405600936819,16.3833448842024,23,2250.52
21-U6-j22-3.6.R,48.240227088787,16.3830749404596,24,2292.60
21-U6-j22-3.6.R,48.2398492099638,16.3828588956337,25,2337.56
21-U6-j22-3.6.R,48.2394722257916,16.3826839038164,26,2381.44
21-U6-j22-3.6.R,48.2390942217326,16.3825358614576,27,2424.88
21-U6-j22-3.6.R,48.2387701220114,16.3823598814934,28,2463.20
21-U6-j22-3.6.R,48.2385102185177,16.3821718641044,29,2495.28
21-U6-j22-3.6.R,48.2383121788275,16.3819828585687,30,2521.37
21-U6-j22-3.6.R,48.2380690855555,16.3816998892542,31,2555.58
21-U6-j22-3.6.R,48.237880198354,16.3814309336581,32,2584.52
21-U6-j22-3.6.R,48.2372357508984,16.3800580384094,33,2708.91
21-U6-j22-3.6.R,48.2359391130982,16.3772958985738,34,2959.19
21-U6-j22-3.6.R,48.23571509556,16.3767308582601,35,3007.89
21-U6-j22-3.6.R,48.2355531848377,16.3761649196311,36,3053.51
21-U6-j22-3.6.R,48.2354180793417,16.3755458905688,37,3101.75
21-U6-j22-3.6.R,48.2353292254442,16.3749398870781,38,3147.71
21-U6-j22-3.6.R,48.2352930854983,16.3743069341289,39,3194.76
21-U6-j22-3.6.R,48.2352186514895,16.3687001891146,40,3610.10
21-U6-j22-3.6.R,48.2351701855575,16.3652739247895,41,3863.92
21-U6-j22-3.6.R,48.2352060862523,16.3644668783382,42,3923.83
21-U6-j22-3.6.R,48.2352512014231,16.3637799366404,43,3974.95
21-U6-j22-3.6.R,48.2353231223425,16.3631609075781,44,4021.49
21-U6-j22-3.6.R,48.2354040781318,16.3625549040875,45,4067.27
21-U6-j22-3.6.R,48.2356560993252,16.3611548797172,46,4174.68
21-U6-j22-3.6.R,48.2357280795093,16.3605089011964,47,4223.19
21-U6-j22-3.6.R,48.2357462091657,16.3599839257443,48,4262.12
21-U6-j22-3.6.R,48.2357201814392,16.3593920258036,49,4306.06
21-U6-j22-3.6.R,48.2355858542265,16.3580934212289,50,4403.39
21-U6-j22-3.6.R,48.2354682203956,16.3569548964378,51,4488.72
21-U6-j22-3.6.R,48.2353422094914,16.3564439347042,52,4529.07
21-U6-j22-3.6.R,48.2351992052877,16.356093861238,53,4559.49
21-U6-j22-3.6.R,48.2350551236608,16.3557978663519,54,4586.64
21-U6-j22-3.6.R,48.2348300850587,16.3555148970374,55,4619.28
21-U6-j22-3.6.R,48.2345602289025,16.355271902753,56,4654.27
21-U6-j22-3.6.R,48.2340570720158,16.3550028573254,57,4713.66
21-U6-j22-3.6.R,48.2326181799629,16.3545039330166,58,4877.87
21-U6-j22-3.6.R,48.2323212056048,16.3543159156277,59,4913.71
21-U6-j22-3.6.R,48.2321230821197,16.3540729213433,60,4942.16
21-U6-j22-3.6.R,48.2318360979039,16.3536428978168,61,4987.25
21-U6-j22-3.6.R,48.2316111049828,16.3531849366849,62,5029.40
21-U6-j22-3.6.R,48.2313013192277,16.3523811241687,63,5098.18
21-U6-j22-3.6.R,48.2310352143398,16.3516908587044,64,5157.25
21-U6-j22-3.6.R,48.2308291272109,16.3512868863211,65,5194.94
21-U6-j22-3.6.R,48.2306041298623,16.3509768777166,66,5228.90
21-U6-j22-3.6.R,48.2303611794868,16.3507208578606,67,5261.91
21-U6-j22-3.6.R,48.2301002159882,16.3505598797617,68,5293.28
21-U6-j22-3.6.R,48.2297411720816,16.3504248629745,69,5334.44
21-U6-j22-3.6.R,48.2271151082017,16.3498318850554,70,5629.73
21-U6-j22-3.6.R,48.2256729688172,16.3495298714569,71,5791.64
21-U6-j22-3.6.R,48.2240931996596,16.3491989321062,72,5969.00
21-U6-j22-3.6.R,48.2237691246099,16.3490769408907,73,6006.16
21-U6-j22-3.6.R,48.223482093545,16.3488618842116,74,6041.83
21-U6-j22-3.6.R,48.2231942229914,16.3485658893255,75,6080.63
21-U6-j22-3.6.R,48.2229152084482,16.3481219419121,76,6125.84
21-U6-j22-3.6.R,48.2226992135199,16.3476099022002,77,6170.74
21-U6-j22-3.6.R,48.2225102097289,16.3469908731379,78,6221.18
21-U6-j22-3.6.R,48.2222501039407,16.346048899731,79,6296.72
21-U6-j22-3.6.R,48.2220341062059,16.3455239242789,80,6342.43
21-U6-j22-3.6.R,48.221782197472,16.3450128727138,81,6389.53
21-U6-j22-3.6.R,48.2215031153816,16.3445818610405,82,6434.06
21-U6-j22-3.6.R,48.2212983065831,16.3443159597164,83,6464.17
21-U6-j22-3.6.R,48.2211711834684,16.3441509391987,84,6482.86
21-U6-j22-3.6.R,48.2208200969931,16.3437608907023,85,6531.43
21-U6-j22-3.6.R,48.2205951753433,16.343585898885,86,6559.60
21-U6-j22-3.6.R,48.220280115788,16.3434109070676,87,6596.95
21-U6-j22-3.6.R,48.2178070942848,16.3423738919036,88,6882.47
21-U6-j22-3.6.R,48.2173672193616,16.3421318857661,89,6934.56
21-U6-j22-3.6.R,48.2168195401719,16.3418357112169,90,6999.30
21-U6-j22-3.6.R,48.2123670800184,16.3394268787825,91,7525.58
21-U6-j22-3.6.R,48.212079087098,16.3392918619953,92,7559.13
21-U6-j22-3.6.R,48.2117910925578,16.3392119119351,93,7591.69
21-U6-j22-3.6.R,48.2116848376676,16.3391978982166,94,7603.55
21-U6-j22-3.6.R,48.2094351154782,16.3389019033305,95,7854.67
21-U6-j22-3.6.R,48.2090931078651,16.3387939258334,96,7893.53
21-U6-j22-3.6.R,48.2087961167302,16.338659897193,97,7928.02
21-U6-j22-3.6.R,48.2084732020199,16.3384439421987,98,7967.33
21-U6-j22-3.6.R,48.2076697378032,16.3379192362412,99,8064.76
21-U6-j22-3.6.R,48.2067641866134,16.3373278752897,100,8174.58
21-U6-j22-3.6.R,48.206404200723,16.3371387799224,101,8216.99
21-U6-j22-3.6.R,48.2060261918609,16.3370318804036,102,8259.76
21-U6-j22-3.6.R,48.2056851193862,16.3369909172266,103,8297.81
21-U6-j22-3.6.R,48.2053791879567,16.337004930945,104,8331.84
21-U6-j22-3.6.R,48.2032865320594,16.3372013924977,105,8564.99
21-U6-j22-3.6.R,48.2023750957044,16.3372869121127,106,8666.54
21-U6-j22-3.6.R,48.2019792148609,16.3373409008613,107,8710.74
21-U6-j22-3.6.R,48.2016290745052,16.3374079151815,108,8749.99
21-U6-j22-3.6.R,48.19946118062,16.3382148718012,109,8998.35
21-U6-j22-3.6.R,48.1969296096627,16.3391662775186,110,9288.55
21-U6-j22-3.6.R,48.1958820718945,16.3395599192761,111,9408.63
21-U6-j22-3.6.R,48.1955402133025,16.3396279217431,112,9446.98
21-U6-j22-3.6.R,48.1952342212814,16.3396408574832,113,9481.01
21-U6-j22-3.6.R,48.194893076946,16.3395739329946,114,9519.27
21-U6-j22-3.6.R,48.1945961831167,16.3394658656659,115,9553.24
21-U6-j22-3.6.R,48.1942992276847,16.3393179131386,116,9588.03
21-U6-j22-3.6.R,48.1914931863539,16.3377169356392,117,9921.86
21-U6-j22-3.6.R,48.1912511282976,16.3375959325704,118,9950.23
21-U6-j22-3.6.R,48.1909811022637,16.3375429319687,119,9980.51
21-U6-j22-3.6.R,48.1908277335501,16.3375545202358,120,9997.59
21-U6-j22-3.6.R,48.190594116365,16.3375829069988,121,10023.65
21-U6-j22-3.6.R,48.1902970778525,16.3376898963492,122,10057.62
21-U6-j22-3.6.R,48.1900360897707,16.3378118875648,123,10088.01
21-U6-j22-3.6.R,48.1897671951985,16.3379328906335,124,10119.23
21-U6-j22-3.6.R,48.1894161928334,16.3381068943041,125,10160.34
21-U6-j22-3.6.R,48.1891192073815,16.3382419110913,126,10194.84
21-U6-j22-3.6.R,48.1889031896589,16.3383089254115,127,10219.37
21-U6-j22-3.6.R,48.1886511778132,16.3383229391299,128,10247.41
21-U6-j22-3.6.R,48.1883101094278,16.3382688605498,129,10285.55
21-U6-j22-3.6.R,48.1875450778964,16.3380538937023,130,10372.10
21-U6-j22-3.6.R,48.1872580833195,16.3379319024867,131,10405.27
21-U6-j22-3.6.R,48.1869521017302,16.3377039998991,132,10443.25
21-U6-j22-3.6.R,48.1866282108312,16.3373138615712,133,10489.44
21-U6-j22-3.6.R,48.1864300901674,16.3369909172266,134,10521.98
21-U6-j22-3.6.R,48.1861511148507,16.3365199305231,135,10568.68
21-U6-j22-3.6.R,48.185810209504,16.336035918248,136,10620.88
21-U6-j22-3.6.R,48.1850001010192,16.3349868656593,137,10739.89
21-U6-j22-3.6.R,48.1849190056159,16.3348656829274,138,10752.62
21-U6-j22-3.6.R,48.1846761977845,16.3345029432157,139,10790.73
21-U6-j22-3.6.R,48.1844070954081,16.3340189309406,140,10837.45
21-U6-j22-3.6.R,48.1841551812421,16.3333999018783,141,10891.21
21-U6-j22-3.6.R,48.1839660950692,16.3329429288933,142,10931.09
21-U6-j22-3.6.R,48.1837590997133,16.3325399446568,143,10968.80
21-U6-j22-3.6.R,48.1834711256172,16.332135882442,144,11012.65
21-U6-j22-3.6.R,48.1833271978576,16.3319749043431,145,11032.62
21-U6-j22-3.6.R,48.1831121739431,16.3317728732357,146,11060.83
21-U6-j22-3.6.R,48.182851089376,16.3315719201067,147,11093.46
21-U6-j22-3.6.R,48.1825271725612,16.3314098640294,148,11131.43
21-U6-j22-3.6.R,48.1821401827215,16.3313299139691,149,11174.87
21-U6-j22-3.6.R,48.1814931167247,16.3312488859305,150,11247.07
21-U6-j22-3.6.R,48.1808184295679,16.3311717206476,151,11322.31
21-U6-j22-3.6.R,48.1799640966106,16.3310738941132,152,11417.58
21-U6-j22-3.6.R,48.179406074072,16.33106077871,153,11479.64
21-U6-j22-3.6.R,48.179002108925,16.3311278828617,154,11524.83
21-U6-j22-3.6.R,48.1786331225571,16.331221936472,155,11566.45
21-U6-j22-3.6.R,48.1782371780624,16.3313028746791,156,11610.88
21-U6-j22-3.6.R,48.1760342092559,16.3315588945351,157,11856.58
21-U6-j22-3.6.R,48.1755752255387,16.3315988695652,158,11907.70
21-U6-j22-3.6.R,48.1752062145066,16.3316128832836,159,11948.75
21-U6-j22-3.6.R,48.1748560709014,16.3315988695652,160,11987.69
21-U6-j22-3.6.R,48.1743970766376,16.3315588945351,161,12038.82
21-U6-j22-3.6.R,48.1735104668437,16.3314024080126,162,12138.08
21-U6-j22-3.6.R,48.172266072159,16.3311828597571,163,12277.41
21-U6-j22-3.6.R,48.1718881109486,16.3310618566884,164,12320.38
21-U6-j22-3.6.R,48.1714381962865,16.3308468898409,165,12372.89
21-U6-j22-3.6.R,48.1710611276157,16.3305908699849,166,12418.92
21-U6-j22-3.6.R,48.1706560782474,16.330241874497,167,12470.86
21-U6-j22-3.6.R,48.1702961980962,16.3298108628237,168,12522.08
21-U6-j22-3.6.R,48.1698102031132,16.3292469004883,169,12590.41
21-U6-j22-3.6.R,48.1694691890909,16.3289109305721,170,12635.78
21-U6-j22-3.6.R,48.1692351749941,16.3287229131831,171,12665.30
21-U6-j22-3.6.R,48.1689741994884,16.3285608571058,172,12696.71
21-U6-j22-3.6.R,48.1685331262967,16.3283729295484,173,12747.70
21-U6-j22-3.6.R,48.1682010907013,16.3282919015098,174,12785.11
21-U6-j22-3.6.R,48.1665010970844,16.3281718865878,175,12974.35
21-U6-j22-3.6.R,48.1657631814221,16.3281048722676,176,13056.55
21-U6-j22-3.6.R,48.1655301090693,16.3280779228091,177,13082.54
21-U6-j22-3.6.R,48.1653141117659,16.3280239340605,178,13106.89
21-U6-j22-3.6.R,48.165152218045,16.3279429060219,179,13125.87
21-U6-j22-3.6.R,48.165008119022,16.3278219029531,180,13144.24
21-U6-j22-3.6.R,48.1647363968938,16.3275511507265,181,13180.51
21-U6-j22-3.6.R,48.163875204991,16.326692900304,182,13295.50
21-U6-j22-3.6.R,48.1631461794358,16.32602087064,183,13390.66
21-U6-j22-3.6.R,48.161043169964,16.3244728937424,184,13651.17
21-U6-j22-3.6.R,48.158424129433,16.3225407972293,185,13975.75
21-U6-j22-3.6.R,48.1572820811542,16.3216809298393,186,14117.85
21-U6-j22-3.6.R,48.1569041892912,16.32135888381,187,14166.19
21-U6-j22-3.6.R,48.1566071952552,16.3210628889239,188,14205.85
21-U6-j22-3.6.R,48.1563291962533,16.3207269190076,189,14245.55
21-U6-j22-3.6.R,48.1560592259599,16.3203368705112,190,14287.25
21-U6-j22-3.6.R,48.1556272106082,16.3196388795355,191,14357.87
21-U6-j22-3.6.R,48.1552041808151,16.318966939703,192,14426.41
21-U6-j22-3.6.R,48.1548621707531,16.318495863168,193,14478.06
21-U6-j22-3.6.R,48.1545842222248,16.3181869325418,194,14516.53
21-U6-j22-3.6.R,48.1543141828207,16.3179319008326,195,14552.02
21-U6-j22-3.6.R,48.1539722267557,16.317662855405,196,14594.97
21-U6-j22-3.6.R,48.1536481874211,16.317435042649,197,14634.76
21-U6-j22-3.6.R,48.1532881279982,16.3172598711686,198,14676.86
21-U6-j22-3.6.R,48.1530370797452,16.3171528818182,199,14705.88
21-U6-j22-3.6.R,48.1526590966855,16.3170458924679,200,14748.65
21-U6-j22-3.6.R,48.152263071492,16.3169788781477,201,14792.97
21-U6-j22-3.6.R,48.1507189755523,16.3168733261018,202,14964.84
21-U6-j22-3.7.R,48.2561964979285,16.4004744990292,1,0.00
21-U6-j22-3.7.R,48.2552202112941,16.3997199141906,2,122.09
21-U6-j22-3.7.R,48.254797106095,16.399450868763,3,173.18
21-U6-j22-3.7.R,48.2528281913743,16.3984788916255,4,403.64
21-U6-j22-3.7.R,48.2524410746099,16.3983029116614,5,448.61
21-U6-j22-3.7.R,48.2491511217829,16.3969788847641,6,827.34
21-U6-j22-3.7.R,48.2486921947946,16.3967499041982,7,881.12
21-U6-j22-3.7.R,48.2482430740414,16.3964798706238,8,934.91
21-U6-j22-3.7.R,48.2475321176359,16.3959408814533,9,1023.47
21-U6-j22-3.7.R,48.246957183861,16.3954149178545,10,1098.33
21-U6-j22-3.7.R,48.2465980787766,16.3950238812113,11,1147.65
21-U6-j22-3.7.R,48.246410539137,16.3948147534131,12,1173.63
21-U6-j22-3.7.R,48.2461391288779,16.3945119313309,13,1211.22
21-U6-j22-3.7.R,48.2458340972028,16.3941208946877,14,1255.82
21-U6-j22-3.7.R,48.2455461729113,16.3937438717629,15,1298.30
21-U6-j22-3.7.R,48.2452590845168,16.3932319218825,16,1347.86
21-U6-j22-3.7.R,48.2450701042171,16.3928009102092,17,1386.07
21-U6-j22-3.7.R,48.2441181928313,16.3905378743454,18,1584.28
21-U6-j22-3.7.R,48.2418526059789,16.3856906549039,19,2022.81
21-U6-j22-3.7.R,48.2414941829798,16.3848269247582,20,2098.17
21-U6-j22-3.7.R,48.2412161057866,16.3842468825792,21,2151.10
21-U6-j22-3.7.R,48.240901173164,16.3837218172957,22,2203.43
21-U6-j22-3.7.R,48.2405600936819,16.3833448842024,23,2250.52
21-U6-j22-3.7.R,48.240227088787,16.3830749404596,24,2292.60
21-U6-j22-3.7.R,48.2398492099638,16.3828588956337,25,2337.56
21-U6-j22-3.7.R,48.2394722257916,16.3826839038164,26,2381.44
21-U6-j22-3.7.R,48.2390942217326,16.3825358614576,27,2424.88
21-U6-j22-3.7.R,48.2387701220114,16.3823598814934,28,2463.20
21-U6-j22-3.7.R,48.2385102185177,16.3821718641044,29,2495.28
21-U6-j22-3.7.R,48.2383121788275,16.3819828585687,30,2521.37
21-U6-j22-3.7.R,48.2380690855555,16.3816998892542,31,2555.58
21-U6-j22-3.7.R,48.237880198354,16.3814309336581,32,2584.52
21-U6-j22-3.7.R,48.2372357508984,16.3800580384094,33,2708.91
21-U6-j22-3.7.R,48.2359391130982,16.3772958985738,34,2959.19
21-U6-j22-3.7.R,48.23571509556,16.3767308582601,35,3007.89
21-U6-j22-3.7.R,48.2355531848377,16.3761649196311,36,3053.51
21-U6-j22-3.7.R,48.2354180793417,16.3755458905688,37,3101.75
21-U6-j22-3.7.R,48.2353292254442,16.3749398870781,38,3147.71
21-U6-j22-3.7.R,48.2352930854983,16.3743069341289,39,3194.76
21-U6-j22-3.7.R,48.2352186514895,16.3687001891146,40,3610.10
21-U6-j22-3.7.R,48.2351701855575,16.3652739247895,41,3863.92
21-U6-j22-3.7.R,48.2352060862523,16.3644668783382,42,3923.83
21-U6-j22-3.7.R,48.2352512014231,16.3637799366404,43,3974.95
21-U6-j22-3.7.R,48.2353231223425,16.3631609075781,44,4021.49
21-U6-j22-3.7.R,48.2354040781318,16.3625549040875,45,4067.27
21-U6-j22-3.7.R,48.2356560993252,16.3611548797172,46,4174.68
21-U6-j22-3.7.R,48.2357280795093,16.3605089011964,47,4223.19
21-U6-j22-3.7.R,48.2357462091657,16.3599839257443,48,4262.12
21-U6-j22-3.7.R,48.2357201814392,16.3593920258036,49,4306.06
21-U6-j22-3.7.R,48.2355858542265,16.3580934212289,50,4403.39
21-U6-j22-3.7.R,48.2354682203956,16.3569548964378,51,4488.72
21-U6-j22-3.7.R,48.2353422094914,16.3564439347042,52,4529.07
21-U6-j22-3.7.R,48.2351992052877,16.356093861238,53,4559.49
21-U6-j22-3.7.R,48.2350551236608,16.3557978663519,54,4586.64
21-U6-j22-3.7.R,48.2348300850587,16.3555148970374,55,4619.28
21-U6-j22-3.7.R,48.2345602289025,16.355271902753,56,4654.27
21-U6-j22-3.7.R,48.2340570720158,16.3550028573254,57,4713.66
21-U6-j22-3.7.R,48.2326181799629,16.3545039330166,58,4877.87
21-U6-j22-3.7.R,48.2323212056048,16.3543159156277,59,4913.71
21-U6-j22-3.7.R,48.2321230821197,16.3540729213433,60,4942.16
21-U6-j22-3.7.R,48.2318360979039,16.3536428978168,61,4987.25
21-U6-j22-3.7.R,48.2316111049828,16.3531849366849,62,5029.40
21-U6-j22-3.7.R,48.2313013192277,16.3523811241687,63,5098.18
21-U6-j22-3.7.R,48.2310352143398,16.3516908587044,64,5157.25
21-U6-j22-3.7.R,48.2308291272109,16.3512868863211,65,5194.94
21-U6-j22-3.7.R,48.2306041298623,16.3509768777166,66,5228.90
21-U6-j22-3.7.R,48.2303611794868,16.3507208578606,67,5261.91
21-U6-j22-3.7.R,48.2301002159882,16.3505598797617,68,5293.28
21-U6-j22-3.7.R,48.2297411720816,16.3504248629745,69,5334.44
21-U6-j22-3.7.R,48.2271151082017,16.3498318850554,70,5629.73
21-U6-j22-3.7.R,48.2256729688172,16.3495298714569,71,5791.64
21-U6-j22-3.7.R,48.2240931996596,16.3491989321062,72,5969.00
21-U6-j22-3.7.R,48.2237691246099,16.3490769408907,73,6006.16
21-U6-j22-3.7.R,48.223482093545,16.3488618842116,74,6041.83
21-U6-j22-3.7.R,48.2231942229914,16.3485658893255,75,6080.63
21-U6-j22-3.7.R,48.2229152084482,16.3481219419121,76,6125.84
21-U6-j22-3.7.R,48.2226992135199,16.3476099022002,77,6170.74
21-U6-j22-3.7.R,48.2225102097289,16.3469908731379,78,6221.18
21-U6-j22-3.7.R,48.2222501039407,16.346048899731,79,6296.72
21-U6-j22-3.7.R,48.2220341062059,16.3455239242789,80,6342.43
21-U6-j22-3.7.R,48.221782197472,16.3450128727138,81,6389.53
21-U6-j22-3.7.R,48.2215031153816,16.3445818610405,82,6434.06
21-U6-j22-3.7.R,48.2212983065831,16.3443159597164,83,6464.17
21-U6-j22-31.1.H,48.2212983065831,16.3443159597164,1,0.00
21-U6-j22-31.1.H,48.2215031153816,16.3445818610405,2,30.11
21-U6-j22-31.1.H,48.221782197472,16.3450128727138,3,74.64
21-U6-j22-31.1.H,48.2220341062059,16.3455239242789,4,121.73
21-U6-j22-31.1.H,48.2222501039407,16.346048899731,5,167.44
21-U6-j22-31.1.H,48.2225102097289,16.3469908731379,6,242.98
21-U6-j22-31.1.H,48.2226992135199,16.3476099022002,7,293.43
21-U6-j22-31.1.H,48.2229152084482,16.3481219419121,8,338.33
21-U6-j22-31.1.H,48.2231942229914,16.3485658893255,9,383.54
21-U6-j22-31.1.H,48.223482093545,16.3488618842116,10,422.34
21-U6-j22-31.1.H,48.2237691246099,16.3490769408907,11,458.01
21-U6-j22-31.1.H,48.2240931996596,16.3491989321062,12,495.16
21-U6-j22-31.1.H,48.2256670441007,16.3495286138155,13,671.86
21-U6-j22-31.1.H,48.2271151082017,16.3498318850554,14,834.44
21-U6-j22-31.1.H,48.2297411720816,16.3504248629745,15,1129.73
21-U6-j22-31.1.H,48.2301002159882,16.3505598797617,16,1170.89
21-U6-j22-31.1.H,48.2303611794868,16.3507208578606,17,1202.26
21-U6-j22-31.1.H,48.2306041298623,16.3509768777166,18,1235.27
21-U6-j22-31.1.H,48.2308291272109,16.3512868863211,19,1269.22
21-U6-j22-31.1.H,48.2310352143398,16.3516908587044,20,1306.91
21-U6-j22-31.1.H,48.2312952754846,16.3523655833143,21,1364.65
21-U6-j22-31.1.H,48.2316111049828,16.3531849366849,22,1434.77
21-U6-j22-31.1.H,48.2318360979039,16.3536428978168,23,1476.92
21-U6-j22-31.1.H,48.2321230821197,16.3540729213433,24,1522.01
21-U6-j22-31.1.H,48.2323212056048,16.3543159156277,25,1550.45
21-U6-j22-31.1.H,48.2326181799629,16.3545039330166,26,1586.29
21-U6-j22-31.1.H,48.2340570720158,16.3550028573254,27,1750.50
21-U6-j22-31.1.H,48.2345602289025,16.355271902753,28,1809.89
21-U6-j22-31.1.H,48.2348300850587,16.3555148970374,29,1844.88
21-U6-j22-31.1.H,48.2350551236608,16.3557978663519,30,1877.52
21-U6-j22-31.1.H,48.2351992052877,16.356093861238,31,1904.68
21-U6-j22-31.1.H,48.2353422094914,16.3564439347042,32,1935.09
21-U6-j22-31.1.H,48.2354682203956,16.3569548964378,33,1975.45
21-U6-j22-31.1.H,48.2355859140605,16.3580939602181,34,2060.82
21-U6-j22-31.1.H,48.2357201814392,16.3593920258036,35,2158.11
21-U6-j22-31.1.H,48.2357462091657,16.3599839257443,36,2202.04
21-U6-j22-31.1.H,48.2357280795093,16.3605089011964,37,2240.98
21-U6-j22-31.1.H,48.2356560993252,16.3611548797172,38,2289.49
21-U6-j22-31.1.H,48.2354040781318,16.3625549040875,39,2396.90
21-U6-j22-31.1.H,48.2353231223425,16.3631609075781,40,2442.67
21-U6-j22-31.1.H,48.2352512014231,16.3637799366404,41,2489.21
21-U6-j22-31.1.H,48.2352060862523,16.3644668783382,42,2540.34
21-U6-j22-31.1.H,48.2351701855575,16.3652739247895,43,2600.24
21-U6-j22-31.1.H,48.2352186514895,16.3687001891146,44,2854.06
21-U6-j22-31.1.H,48.2352930854983,16.3743069341289,45,3269.41
21-U6-j22-31.1.H,48.2353292254442,16.3749398870781,46,3316.46
21-U6-j22-31.1.H,48.2354180793417,16.3755458905688,47,3362.41
21-U6-j22-31.1.H,48.2355531848377,16.3761649196311,48,3410.66
21-U6-j22-31.1.H,48.23571509556,16.3767308582601,49,3456.28
21-U6-j22-31.1.H,48.2359391130982,16.3772958985738,50,3504.98
21-U6-j22-31.1.H,48.2372359902267,16.380058487567,51,3755.29
21-U6-j22-31.1.H,48.237880198354,16.3814309336581,52,3879.64
21-U6-j22-31.1.H,48.2380690855555,16.3816998892542,53,3908.59
21-U6-j22-31.1.H,48.2383121788275,16.3819828585687,54,3942.79
21-U6-j22-31.1.H,48.2385102185177,16.3821718641044,55,3968.89
21-U6-j22-31.1.H,48.2387701220114,16.3823598814934,56,4000.97
21-U6-j22-31.1.H,48.2390942217326,16.3825358614576,57,4039.29
21-U6-j22-31.1.H,48.2394722257916,16.3826839038164,58,4082.73
21-U6-j22-31.1.H,48.2398492099638,16.3828588956337,59,4126.60
21-U6-j22-31.1.H,48.240227088787,16.3830749404596,60,4171.56
21-U6-j22-31.1.H,48.2405600936819,16.3833448842024,61,4213.65
21-U6-j22-31.1.H,48.240901173164,16.3837218172957,62,4260.74
21-U6-j22-31.1.H,48.2412161057866,16.3842468825792,63,4313.07
21-U6-j22-31.1.H,48.2414941829798,16.3848269247582,64,4365.99
21-U6-j22-31.1.H,48.2418494949906,16.385683198887,65,4440.70
21-U6-j22-31.1.H,48.2418630756499,16.3857158975634,66,4443.56
